instance_id,seed,num_customers,num_vehicles,vehicle_capacity,vehicle_pair,pair_rank,block_id,block_size,state_count,baseline_distance,exact_best_distance,best_improvement,has_improvement,improving_state_count,improving_state_ratio,single_bit_local_trap,minimum_required_flips,feasible_state_ratio,capacity_repair_ratio,spearman_qubo_true_distance,true_optimum_qubo_rank,current_bitstring,qubo_best_bitstring,true_best_bitstring
seed022_pair2_B1_w6,22,30,3,33,0-1,2,B1,6,64,85.99990035726037,85.99990035726037,0.0,False,0,0.0,False,0,0.34375,0.65625,0.7077922613185171,1,000000,000000,000000
seed022_pair2_B2_w6,22,30,3,33,0-1,2,B2,6,64,85.99990035726037,85.99990035726037,0.0,False,0,0.0,False,0,0.578125,0.421875,-0.14146364040243983,57,111000,101000,111000
seed022_pair2_B3_w6,22,30,3,33,0-1,2,B3,6,64,85.99990035726037,85.99990035726037,0.0,False,0,0.0,False,0,0.296875,0.703125,-0.028755566256639747,32,110011,010010,110011
seed022_pair1_B1_w8,22,30,3,33,0-2,1,B1,8,256,85.99990035726037,82.94073184076673,3.059168516493642,True,39,0.15234375,False,1,0.265625,0.734375,-0.30849093041886005,179,01111011,01010101,10110111
seed022_pair1_B2_w8,22,30,3,33,0-2,1,B2,8,256,85.99990035726037,84.35248022874461,1.647420128515762,True,128,0.5,False,1,0.2265625,0.7734375,0.14037949255202462,51,00000110,00000101,01000001
seed022_pair1_B3_w8,22,30,3,33,0-2,1,B3,8,256,85.99990035726037,84.1810311315854,1.8188692256749732,True,60,0.234375,False,1,0.60546875,0.39453125,0.06561883297511001,108,01110100,01010101,01101001
seed022_pair2_B1_w8,22,30,3,33,0-1,2,B1,8,256,85.99990035726037,85.99990035726037,0.0,False,0,0.0,False,0,0.34375,0.65625,0.12711282634695323,1,10000000,10000000,10000000
seed022_pair2_B2_w8,22,30,3,33,0-1,2,B2,8,256,85.99990035726037,85.99990035726037,0.0,False,0,0.0,False,0,0.20703125,0.79296875,-0.21233576924029365,216,11111001,10101001,11111001
seed022_pair2_B3_w8,22,30,3,33,0-1,2,B3,8,256,85.99990035726037,85.43294930014454,0.5669510571158298,True,16,0.0625,False,1,0.3125,0.6875,0.3051389272388322,45,00000100,00000100,01001101
seed023_pair1_B1_w6,23,40,4,37,0-3,1,B1,6,64,147.3435898567698,144.0538659325974,3.2897239241723923,True,29,0.453125,False,1,0.125,0.875,0.3132383931077691,11,000111,000101,000110
seed023_pair1_B2_w6,23,40,4,37,0-3,1,B2,6,64,147.3435898567698,140.0177109209402,7.325878935829593,True,24,0.375,False,1,0.140625,0.859375,0.14416890233108104,32,110001,010001,111000
seed023_pair1_B3_w6,23,40,4,37,0-3,1,B3,6,64,147.3435898567698,144.0538659325974,3.2897239241723923,True,23,0.359375,False,1,0.0625,0.9375,0.32421850075180725,5,100100,100100,100000
seed023_pair2_B1_w6,23,40,4,37,1-3,2,B1,6,64,147.3435898567698,142.40990573731546,4.933684119454341,True,16,0.25,False,1,0.796875,0.203125,0.2549771626075085,5,011111,010011,010010
seed023_pair2_B2_w6,23,40,4,37,1-3,2,B2,6,64,147.3435898567698,145.76347366677675,1.5801161899930491,True,13,0.203125,False,1,0.75,0.25,0.4886543235896066,11,011111,001011,001110
seed023_pair2_B3_w6,23,40,4,37,1-3,2,B3,6,64,147.3435898567698,146.49464340838554,0.8489464483842539,True,2,0.03125,False,1,0.59375,0.40625,0.6571135572592753,2,000111,000111,000110
seed023_pair1_B1_w8,23,40,4,37,0-3,1,B1,8,256,147.3435898567698,143.10996571877016,4.233624137999641,True,109,0.42578125,False,1,0.078125,0.921875,0.24475832602340034,17,00000111,00000101,10000100
seed023_pair1_B2_w8,23,40,4,37,0-3,1,B2,8,256,147.3435898567698,140.0177109209402,7.325878935829593,True,145,0.56640625,False,1,0.046875,0.953125,0.015211885974457277,126,00110111,00010101,00111110
seed023_pair1_B3_w8,23,40,4,37,0-3,1,B3,8,256,147.3435898567698,142.4962213891606,4.847368467609186,True,151,0.58984375,False,1,0.0625,0.9375,0.3993105482037542,11,00001111,00000101,00000001
seed023_pair2_B1_w8,23,40,4,37,1-3,2,B1,8,256,147.3435898567698,142.40990573731546,4.933684119454341,True,45,0.17578125,False,1,0.49609375,0.50390625,0.07537337990553267,5,11011111,11010011,11010010
seed023_pair2_B2_w8,23,40,4,37,1-3,2,B2,8,256,147.3435898567698,145.17466965747198,2.1689201992978155,True,12,0.046875,False,1,0.53515625,0.46484375,0.5138826079243607,28,01000111,00000111,11000100
seed023_pair2_B3_w8,23,40,4,37,1-3,2,B3,8,256,147.3435898567698,142.57204879296506,4.771541063804733,True,78,0.3046875,False,1,0.7421875,0.2578125,-0.3939471155839675,206,11110101,11110001,01101110
seed024_pair1_B1_w6,24,50,5,34,0-3,1,B1,6,64,110.10429330461275,109.70876471833503,0.39552858627772025,True,1,0.015625,True,2,0.03125,0.96875,0.13032725518575222,4,000001,000001,100000
seed024_pair1_B2_w6,24,50,5,34,0-3,1,B2,6,64,110.10429330461275,110.10429330461275,0.0,False,0,0.0,False,0,0.046875,0.953125,0.37695328272325546,1,101000,101000,101000
seed024_pair1_B3_w6,24,50,5,34,0-3,1,B3,6,64,110.10429330461275,110.02101350320206,0.08327980141069702,True,1,0.015625,True,4,0.0625,0.9375,0.1740623728474345,27,101100,100100,010101
seed024_pair2_B1_w6,24,50,5,34,1-4,2,B1,6,64,110.10429330461275,110.0759068281959,0.028386476416855544,True,1,0.015625,True,3,1.0,0.0,0.5326923076923077,13,101000,101000,111011
seed024_pair2_B2_w6,24,50,5,34,1-4,2,B2,6,64,110.10429330461275,110.10429330461275,0.0,False,0,0.0,False,0,0.921875,0.078125,-0.012087912087912085,49,001110,000110,001110
seed024_pair2_B3_w6,24,50,5,34,1-4,2,B3,6,64,110.10429330461275,110.10429330461275,0.0,False,0,0.0,False,0,1.0,0.0,0.960164835164835,1,010001,010001,010001
seed024_pair1_B1_w8,24,50,5,34,0-3,1,B1,8,256,110.10429330461275,109.50604766856382,0.5982456360489294,True,7,0.02734375,True,2,0.03515625,0.96484375,0.36642204200994133,56,11000001,01000001,10010000
seed024_pair1_B2_w8,24,50,5,34,0-3,1,B2,8,256,110.10429330461275,107.2620086168266,2.8422846877861474,True,16,0.0625,True,2,0.0859375,0.9140625,0.4650639564731628,124,01001110,01001010,10010000
seed024_pair1_B3_w8,24,50,5,34,0-3,1,B3,8,256,110.10429330461275,108.54322021054574,1.5610730940670123,True,2,0.0078125,True,2,0.07421875,0.92578125,0.27549571626217856,15,00101001,00101001,00001010
seed024_pair2_B1_w8,24,50,5,34,1-4,2,B1,8,256,110.10429330461275,110.0759068281959,0.028386476416855544,True,1,0.00390625,True,3,1.0,0.0,0.3621130407415884,16,00101000,00101000,00111011
seed024_pair2_B2_w8,24,50,5,34,1-4,2,B2,8,256,110.10429330461275,110.10429330461275,0.0,False,0,0.0,False,0,0.98828125,0.01171875,0.2322578107118333,1,00111001,00111001,00111001
seed024_pair2_B3_w8,24,50,5,34,1-4,2,B3,8,256,110.10429330461275,110.10429330461275,0.0,False,0,0.0,False,0,1.0,0.0,0.1991345273517967,1,00100000,00100000,00100000
seed025_pair1_B1_w6,25,30,3,33,1-2,1,B1,6,64,123.33628075675689,122.51145304913676,0.8248277076201305,True,25,0.390625,False,1,0.078125,0.921875,-0.18017585003110526,54,101110,101010,011011
seed025_pair1_B2_w6,25,30,3,33,1-2,1,B2,6,64,123.33628075675689,121.33862619479369,1.997654561963202,True,9,0.140625,False,1,0.015625,0.984375,-0.3534840129105619,40,011111,010101,010111
seed025_pair1_B3_w6,25,30,3,33,1-2,1,B3,6,64,123.33628075675689,121.33862619479369,1.997654561963202,True,3,0.046875,False,1,0.3125,0.6875,0.527504263818134,1,000111,000101,000101
seed025_pair2_B1_w6,25,30,3,33,0-2,2,B1,6,64,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.296875,0.703125,-0.15835602306213162,1,111111,111111,111111
seed025_pair2_B2_w6,25,30,3,33,0-2,2,B2,6,64,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.71875,0.28125,0.7896773770313946,1,001111,001111,001111
seed025_pair2_B3_w6,25,30,3,33,0-2,2,B3,6,64,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.109375,0.890625,0.45947802197802196,1,000100,000100,000100
seed025_pair1_B1_w8,25,30,3,33,1-2,1,B1,8,256,123.33628075675689,120.0208569367064,3.3154238200504977,True,43,0.16796875,False,1,0.02734375,0.97265625,-0.4538837252339837,169,11101110,10101010,00111011
seed025_pair1_B2_w8,25,30,3,33,1-2,1,B2,8,256,123.33628075675689,121.33862619479369,1.997654561963202,True,8,0.03125,False,1,0.078125,0.921875,0.35014687947886297,69,00001111,00001001,00001110
seed025_pair1_B3_w8,25,30,3,33,1-2,1,B3,8,256,123.33628075675689,123.06001521573315,0.2762655410237471,True,11,0.04296875,False,1,0.09375,0.90625,0.3806822977932115,6,11010000,10010000,01000000
seed025_pair2_B1_w8,25,30,3,33,0-2,2,B1,8,256,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.25,0.75,0.6825192054550909,4,01111111,00111111,01111111
seed025_pair2_B2_w8,25,30,3,33,0-2,2,B2,8,256,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.16796875,0.83203125,0.5981796463721675,1,00000110,00000110,00000110
seed025_pair2_B3_w8,25,30,3,33,0-2,2,B3,8,256,123.33628075675689,123.33628075675689,0.0,False,0,0.0,False,0,0.0390625,0.9609375,0.40622281986724645,1,10000000,10000000,10000000
seed026_pair1_B1_w6,26,40,4,37,2-3,1,B1,6,64,151.20698126228072,147.16113026916767,4.045850993113049,True,56,0.875,False,1,0.875,0.125,-0.16936813186813182,61,101100,101011,011111
seed026_pair1_B2_w6,26,40,4,37,2-3,1,B2,6,64,151.20698126228072,146.2423417367223,4.964639525558425,True,51,0.796875,False,1,1.0,0.0,0.9623168498168497,1,000000,101111,101111
seed026_pair1_B3_w6,26,40,4,37,2-3,1,B3,6,64,151.20698126228072,146.70856658604743,4.4984146762332955,True,56,0.875,False,1,1.0,0.0,0.9236263736263736,7,000000,101111,100111
seed026_pair2_B1_w6,26,40,4,37,0-2,2,B1,6,64,151.20698126228072,151.20698126228072,0.0,False,0,0.0,False,0,0.078125,0.921875,0.21094322344322344,8,001111,000101,001111
seed026_pair2_B2_w6,26,40,4,37,0-2,2,B2,6,64,151.20698126228072,151.02161440198964,0.18536686029108296,True,2,0.03125,True,3,0.0625,0.9375,0.7058608058608058,12,010100,010100,001000
seed026_pair2_B3_w6,26,40,4,37,0-2,2,B3,6,64,151.20698126228072,150.09425266593388,1.112728596346841,True,1,0.015625,True,2,0.015625,0.984375,0.7216320206103841,3,001000,001000,010000
seed026_pair1_B1_w8,26,40,4,37,2-3,1,B1,8,256,151.20698126228072,147.16113026916767,4.045850993113049,True,208,0.8125,False,1,0.96875,0.03125,-0.24190246623941403,238,00101100,00101011,00011111
seed026_pair1_B2_w8,26,40,4,37,2-3,1,B2,8,256,151.20698126228072,146.07216834468903,5.134812917591688,True,199,0.77734375,False,1,1.0,0.0,0.7736974994277865,26,00000000,11001111,01100111
seed026_pair1_B3_w8,26,40,4,37,2-3,1,B3,8,256,151.20698126228072,141.23549835602856,9.971482906252163,True,203,0.79296875,False,1,0.99609375,0.00390625,0.013683411121576079,99,10000000,10101101,11111111
seed026_pair2_B1_w8,26,40,4,37,0-2,2,B1,8,256,151.20698126228072,149.85167253126227,1.3553087310184537,True,8,0.03125,True,2,0.05859375,0.94140625,0.28422837033646137,47,10001111,10000101,01000111
seed026_pair2_B2_w8,26,40,4,37,0-2,2,B2,8,256,151.20698126228072,151.20698126228072,0.0,False,0,0.0,False,0,0.0234375,0.9765625,0.5678172821118938,1,10010000,10010000,10010000
seed026_pair2_B3_w8,26,40,4,37,0-2,2,B3,8,256,151.20698126228072,151.20698126228072,0.0,False,0,0.0,False,0,0.05859375,0.94140625,0.1587319696133466,1,10001001,10001001,10001001
seed027_pair1_B1_w6,27,50,5,32,0-4,1,B1,6,64,154.49643101759344,153.21047314452275,1.2859578730706858,True,4,0.0625,True,3,0.421875,0.578125,-0.12156593406593406,16,011111,010101,110001
seed027_pair1_B2_w6,27,50,5,32,0-4,1,B2,6,64,154.49643101759344,154.0355495539227,0.460881463670745,True,2,0.03125,True,2,0.890625,0.109375,-0.15312582330254693,50,000110,100101,011100
seed027_pair1_B3_w6,27,50,5,32,0-4,1,B3,6,64,154.49643101759344,154.21619316553242,0.2802378520610205,True,2,0.03125,False,1,0.859375,0.140625,0.7278181120668775,24,100000,101010,110000
seed027_pair2_B1_w6,27,50,5,32,1-3,2,B1,6,64,154.49643101759344,154.49643101759344,0.0,False,0,0.0,False,0,0.015625,0.984375,0.1957641684265293,1,000000,000000,000000
seed027_pair2_B2_w6,27,50,5,32,1-3,2,B2,6,64,154.49643101759344,153.8131118227647,0.6833191948287265,True,2,0.03125,True,2,0.25,0.75,0.10053358816823971,42,111000,101000,010011
seed027_pair2_B3_w6,27,50,5,32,1-3,2,B3,6,64,154.49643101759344,153.71260129361906,0.7838297239743781,True,1,0.015625,True,2,0.09375,0.90625,-0.2795974706685316,63,111011,101010,011111
seed027_pair1_B1_w8,27,50,5,32,0-4,1,B1,8,256,154.49643101759344,151.83093687604148,2.66549414155196,True,22,0.0859375,True,2,0.84765625,0.15234375,0.025665913252460513,104,00011111,11010101,01100001
seed027_pair1_B2_w8,27,50,5,32,0-4,1,B2,8,256,154.49643101759344,153.83191241859132,0.6645185990021218,True,5,0.01953125,False,1,0.640625,0.359375,0.8431800751028099,33,10000000,10100101,10111000
seed027_pair1_B3_w8,27,50,5,32,0-4,1,B3,8,256,154.49643101759344,154.1523341714747,0.34409684611873104,True,4,0.015625,False,1,0.82421875,0.17578125,0.3086463464500526,24,00001001,11001001,00001101
seed027_pair2_B1_w8,27,50,5,32,1-3,2,B1,8,256,154.49643101759344,152.16756950204592,2.3288615155475156,True,3,0.01171875,False,1,0.0390625,0.9609375,0.22483733388090696,14,10000000,10000000,11000000
seed027_pair2_B2_w8,27,50,5,32,1-3,2,B2,8,256,154.49643101759344,152.8474777740884,1.6489532435050478,True,8,0.03125,True,2,0.09765625,0.90234375,-0.223785496414359,215,11111001,10101001,01111101
seed027_pair2_B3_w8,27,50,5,32,1-3,2,B3,8,256,154.49643101759344,153.71260129361906,0.7838297239743781,True,1,0.00390625,True,2,0.03125,0.96875,-0.23835955790926636,235,01111111,01010101,11011111
seed028_pair1_B1_w6,28,30,3,36,0-2,1,B1,6,64,73.60997771120535,71.90510133382436,1.7048763773809839,True,15,0.234375,False,1,0.40625,0.59375,0.0272680442321779,8,101010,101010,100110
seed028_pair1_B2_w6,28,30,3,36,0-2,1,B2,6,64,73.60997771120535,72.5645175340581,1.0454601771472483,True,9,0.140625,False,1,0.296875,0.703125,0.08913157976012873,38,001010,001010,000011
seed028_pair1_B3_w6,28,30,3,36,0-2,1,B3,6,64,73.60997771120535,72.99792780055522,0.6120499106501285,True,5,0.078125,True,2,0.21875,0.78125,0.5504126968391551,4,010010,010010,010001
seed028_pair2_B1_w6,28,30,3,36,1-2,2,B1,6,64,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.84375,0.15625,0.49350322524998136,1,111111,111111,111111
seed028_pair2_B2_w6,28,30,3,36,1-2,2,B2,6,64,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.671875,0.328125,0.591702678309331,1,000111,000111,000111
seed028_pair2_B3_w6,28,30,3,36,1-2,2,B3,6,64,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.109375,0.890625,0.35354848387460547,1,100000,100000,100000
seed028_pair1_B1_w8,28,30,3,36,0-2,1,B1,8,256,73.60997771120535,71.90510133382436,1.7048763773809839,True,28,0.109375,False,1,0.3203125,0.6796875,0.24065001049414175,35,01101010,01001010,01100110
seed028_pair1_B2_w8,28,30,3,36,0-2,1,B2,8,256,73.60997771120535,70.77500288090756,2.8349748302977815,True,26,0.1015625,False,1,0.21484375,0.78515625,0.36531301182103804,149,10001001,10001001,00000111
seed028_pair1_B3_w8,28,30,3,36,0-2,1,B3,8,256,73.60997771120535,69.37478004309054,4.235197668114807,True,64,0.25,False,1,0.2890625,0.7109375,0.13337844311819083,50,10101001,10101001,10010111
seed028_pair2_B1_w8,28,30,3,36,1-2,2,B1,8,256,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.62109375,0.37890625,0.5536964135652979,1,11111111,11111111,11111111
seed028_pair2_B2_w8,28,30,3,36,1-2,2,B2,8,256,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.36328125,0.63671875,0.3459965898918323,1,00000111,00000111,00000111
seed028_pair2_B3_w8,28,30,3,36,1-2,2,B3,8,256,73.60997771120535,73.60997771120535,0.0,False,0,0.0,False,0,0.7578125,0.2421875,0.6950482089723048,1,11111111,11111111,11111111
seed029_pair1_B1_w6,29,40,4,30,0-2,1,B1,6,64,151.46409946699248,150.87962846254675,0.5844710044457315,True,4,0.0625,True,2,0.046875,0.953125,0.3292582417582417,14,110000,010000,000100
seed029_pair1_B2_w6,29,40,4,30,0-2,1,B2,6,64,151.46409946699248,147.915259326971,3.5488401400214684,True,7,0.109375,False,1,0.046875,0.953125,0.38815543013333115,12,100000,100000,001000
seed029_pair1_B3_w6,29,40,4,30,0-2,1,B3,6,64,151.46409946699248,150.10853062983034,1.3555688371621386,True,9,0.140625,False,1,0.078125,0.921875,0.2571323924068258,50,111000,101000,110110
seed029_pair2_B1_w6,29,40,4,30,2-3,2,B1,6,64,151.46409946699248,149.50191042367277,1.962189043319711,True,7,0.109375,True,2,0.046875,0.953125,-0.2660513857236775,50,010000,010000,101110
seed029_pair2_B2_w6,29,40,4,30,2-3,2,B2,6,64,151.46409946699248,150.7921867877607,0.6719126792317809,True,7,0.109375,True,2,0.09375,0.90625,-0.20764589859428684,38,111001,101001,111010
seed029_pair2_B3_w6,29,40,4,30,2-3,2,B3,6,64,151.46409946699248,150.3109277911613,1.1531716758311745,True,4,0.0625,True,2,0.046875,0.953125,-0.08960077107765076,21,111101,010101,101010
seed029_pair1_B1_w8,29,40,4,30,0-2,1,B1,8,256,151.46409946699248,150.87962846254675,0.5844710044457315,True,7,0.02734375,False,1,0.0703125,0.9296875,0.34703349361866354,48,11110000,10010000,11000100
seed029_pair1_B2_w8,29,40,4,30,0-2,1,B2,8,256,151.46409946699248,147.915259326971,3.5488401400214684,True,43,0.16796875,False,1,0.0625,0.9375,0.2798844674424888,50,11100100,10100100,11001100
seed029_pair1_B3_w8,29,40,4,30,0-2,1,B3,8,256,151.46409946699248,149.92126769207601,1.5428317749164648,True,33,0.12890625,False,1,0.0625,0.9375,0.052996252002746616,161,10001110,10000100,11000111
seed029_pair2_B1_w8,29,40,4,30,2-3,2,B1,8,256,151.46409946699248,149.3278553432402,2.1362441237522773,True,38,0.1484375,True,2,0.0703125,0.9296875,-0.2492479192061331,237,11010000,10010000,00011111
seed029_pair2_B2_w8,29,40,4,30,2-3,2,B2,8,256,151.46409946699248,147.20758793218204,4.256511534810443,True,55,0.21484375,True,2,0.05078125,0.94921875,0.15034159359322083,37,01111010,00101010,10010000
seed029_pair2_B3_w8,29,40,4,30,2-3,2,B3,8,256,151.46409946699248,148.05307271902112,3.4110267479713627,True,29,0.11328125,True,2,0.046875,0.953125,-0.09248454031313112,240,10001100,10000100,11110010
seed030_pair1_B1_w6,30,50,5,36,2-4,1,B1,6,64,104.96332134467907,104.9202296936952,0.043091650983868135,True,4,0.0625,False,1,0.9375,0.0625,0.5002003276871538,1,110001,111101,111101
seed030_pair1_B2_w6,30,50,5,36,2-4,1,B2,6,64,104.96332134467907,104.15801435062036,0.8053069940587108,True,10,0.15625,False,1,0.734375,0.265625,0.44637296957027545,2,011000,111011,111001
seed030_pair1_B3_w6,30,50,5,36,2-4,1,B3,6,64,104.96332134467907,104.13781630221276,0.8255050424663182,True,21,0.328125,False,1,0.203125,0.796875,0.23240755405721922,16,000000,100110,011000
seed030_pair2_B1_w6,30,50,5,36,1-4,2,B1,6,64,104.96332134467907,104.96332134467907,0.0,False,0,0.0,False,0,0.984375,0.015625,0.866676587471931,1,001110,001110,001110
seed030_pair2_B2_w6,30,50,5,36,1-4,2,B2,6,64,104.96332134467907,104.96332134467907,0.0,False,0,0.0,False,0,0.5,0.5,0.37075823811221137,1,000110,000110,000110
seed030_pair2_B3_w6,30,50,5,36,1-4,2,B3,6,64,104.96332134467907,104.29940328381615,0.663918060862926,True,1,0.015625,False,1,0.6875,0.3125,0.14357025337055646,37,111001,101001,110001
seed030_pair1_B1_w8,30,50,5,36,2-4,1,B1,8,256,104.96332134467907,104.9202296936952,0.043091650983868135,True,4,0.015625,False,1,0.92578125,0.07421875,0.141708781016312,1,11110001,11111101,11111101
seed030_pair1_B2_w8,30,50,5,36,2-4,1,B2,8,256,104.96332134467907,103.56818249669092,1.3951388479881501,True,47,0.18359375,False,1,0.5390625,0.4609375,0.32485324628590473,50,00001100,10011111,01111000
seed030_pair1_B3_w8,30,50,5,36,2-4,1,B3,8,256,104.96332134467907,104.9202296936952,0.043091650983868135,True,4,0.015625,False,1,0.89453125,0.10546875,0.6593456662129705,1,11101001,11101111,11101111
seed030_pair2_B1_w8,30,50,5,36,1-4,2,B1,8,256,104.96332134467907,104.29940328381615,0.663918060862926,True,2,0.0078125,False,1,0.40625,0.59375,0.0005285820553902495,162,11111110,10111100,01111110
seed030_pair2_B2_w8,30,50,5,36,1-4,2,B2,8,256,104.96332134467907,104.29940328381615,0.663918060862926,True,1,0.00390625,False,1,0.69921875,0.30078125,0.0886500244906374,3,00000111,00001101,00000101
seed030_pair2_B3_w8,30,50,5,36,1-4,2,B3,8,256,104.96332134467907,104.29940328381615,0.663918060862926,True,2,0.0078125,False,1,0.17578125,0.82421875,-0.4464386873426413,194,11111111,11111010,11111101
